date,temperature_avg,temperature_min,temperature_max,precipitation,humidity,wind_speed
2020-02-15,23.97645153372684,18.543035290250884,30.640220451191315,1.0742232353456154,91.99458327051647,8.3133602479793
2020-02-16,29.309720899593962,22.420401120098578,37.44680665076009,0.09645605120104814,92.11656622281774,13.884901217777522
2020-02-17,25.96606588699946,21.15647857300897,35.742202112498774,1.1900820774148357,92.23644038295913,14.487270485028802
2020-02-18,30.08743366114178,26.596111917704715,39.14942587464473,0.05563267138258691,92.35417022963986,14.825052074196185
2020-02-19,27.976326940944002,22.593726126244736,33.19890579013548,0.3277592802604423,92.46972087696555,16.471557367464055
2020-02-20,29.864654507754008,25.53012618651369,35.91853654897443,2.851893431856786,92.58305808478562,12.89500535582184
2020-02-21,27.470012518800473,22.848392392343396,33.63210295596317,2.26165229996256,92.69414826883937,21.640591036575014
2020-02-22,23.449058523971132,17.32002732976892,29.56586310809236,0.15252165599307943,92.80295851070775,13.565660561571802
2020-02-23,26.111292990298267,19.485256907851248,34.33741722962136,0.38315637269213065,92.90945656756777,11.360886095772555
2020-02-24,27.13362379631242,23.45752971425421,32.27175269394985,0.09892397482920146,93.01361088174676,8.121671593951477
2020-02-25,27.331306194530598,22.164590366953632,33.727760593804994,0.2029583723253493,93.11539059007362,15.5191067093649
2020-02-26,29.201919546868332,22.6506751581766,34.53685925778325,0.4205716276647579,93.21476553302415,21.75731507442941
2020-02-27,27.870497951403085,21.693252510931337,37.1563978708576,1.8496716580128163,93.31170626365808,12.52350494078222
2020-02-28,23.880831752716304,18.62163136919235,32.95821522703935,3.5540837404774765,93.40618405634478,24.17377259800609
2020-02-29,29.655952294714638,26.01342861956197,36.925446845958646,0.2532622138863733,93.49817091527528,20.285370462386908
2020-03-01,30.084332715073607,25.137811113854426,37.105930110989235,0.12701707964540052,93.58763958275803,16.770307977556676
2020-03-02,32.478133911133,28.636123056354897,40.16441270283348,0.06236292073622063,93.67456354729597,9.467204434998385
2020-03-03,26.597773032644803,22.32822285450746,35.1806697470498,0.492203516860683,93.75891705144244,15.449668029667645
2020-03-04,30.45700610281841,24.785424895192072,37.74116406222355,0.018387045156079192,93.84067509943364,19.13965561298673
2020-03-05,28.46366402183842,21.97528019167224,36.04754390044225,0.2204838467070154,93.91981346459548,16.727914346127445
2020-03-06,30.24563231991415,23.794457433575673,39.132112788406374,0.9476631789896856,93.99630869652243,14.324079357898652
2020-03-07,31.007622397270023,27.5598382371159,37.14096920999404,0.3542680555104793,94.07013812802636,18.944893694948398
2020-03-08,28.906853307710392,23.3157953590955,35.978643775500686,0.1583043803891696,94.14127988185334,13.042284859301462
2020-03-09,24.723726692575774,17.798718692987435,32.08501814821619,0.0032020948496787912,94.20971287716634,17.277294889771625
2020-03-10,27.662303763897512,24.120282296634716,37.26101084414377,0.12629792589974198,94.27541683579197,19.644963950322783
2020-03-11,31.42853058490379,26.0464383947133,39.16410740222924,0.09647909621089186,94.33837228822925,15.38410105142149
2020-03-12,30.62267931674051,24.71922804690844,38.679069791666926,0.1416054961906286,94.39856057941896,15.583499795600737
2020-03-13,30.557335141311626,25.676099093206993,36.418270736734534,0.5408998420924024,94.45596387427142,15.772867646153653
2020-03-14,24.774431743576237,20.012998702964282,33.27826676951854,0.5635523952302913,94.51056516295154,9.999150223354235
2020-03-15,33.30577415930643,28.243755517564875,43.20536084859003,0.09279660047487344,94.56234826591906,13.539308971541862
2020-03-16,25.19509890832026,18.638773656494408,34.968871699748405,0.056845233822642845,94.611297838723,16.881302315549856
2020-03-17,27.579503423500196,22.82453110038667,32.86743489799572,0.22727235302394277,94.65739937654855,15.3425822699586
2020-03-18,32.16731281520176,27.346679609644312,40.716450740468005,0.10347950901524364,94.70063921851508,16.935797774858106
2020-03-19,29.240726213071618,24.296280126868307,37.24694100641176,0.28474907024970764,94.7410045517242,12.654356742703744
2020-03-20,27.17610963770722,22.589867956321367,35.56943165573172,0.1304151015257541,94.77848341505657,17.83478468801889
2020-03-21,30.938723618909606,25.610995250139474,36.33705070128673,0.03622463709698946,94.81306470271609,15.584411102965579
2020-03-22,27.67310372489936,24.222620421883544,34.64388838727258,0.5135092019144389,94.84473816752092,11.883290079947983
2020-03-23,32.02160371888671,26.427542756360694,37.39642039757674,0.3083488293723645,94.87349442393986,10.58398609879658
2020-03-24,32.48709188882775,28.014117998658016,39.35982091418709,0.019996738316850747,94.89932495087353,9.221806888773244
2020-03-25,27.62887929750513,23.991580456212645,36.649085259175735,0.22706198879065878,94.92222209417932,16.305609464600963
2020-03-26,27.45269110031904,22.283676869419473,34.798070112835106,0.6206435029092144,94.94217906893952,12.001361553220832
2020-03-27,31.53075622427696,25.025672734599468,37.559792297221634,0.10301743430741082,94.9591899614718,13.991220465273413
2020-03-28,27.687878038178162,22.9990781134211,33.61169191714688,0.4385034424337311,94.97324973108155,9.860622880864852
2020-03-29,29.20422758434203,22.41042335357694,36.46642064724113,0.2999317263375667,94.98435421155564,15.439825497258784
2020-03-30,25.909177192779488,19.557445611622903,35.54704915429886,0.0004585826624499817,94.99250011239684,11.129930602262357
2020-03-31,31.785792307485686,26.566332060098652,38.68379555771684,0.23405902620502644,94.99768501979891,17.588487281055286
2020-04-01,28.13154137799639,21.72313554667403,35.04445712477829,0.41443019530948977,94.99990739736191,26.44811135246271
2020-04-02,31.507682695100897,26.669245767373866,40.07260761288187,0.04218507361566744,94.99916658654737,17.67502588460822
2020-04-03,31.02956453442884,26.047151449077283,38.89684606693277,0.09925576137404597,94.99546280687358,20.47585060648857
2020-04-04,26.69358863010225,20.67302481317938,36.41535902464094,0.3304067286027594,94.98879715585034,11.118368810469578
2020-04-05,27.254533161892102,22.064466914242278,35.745448207928945,0.2793348341262059,94.97917160865393,17.364291836456584
2020-04-06,30.134848779674016,24.95994474965872,39.30949060440631,0.19170200531007053,94.96658901754171,9.300038836655823
2020-04-07,28.2129916821774,24.837247746420818,36.784675648410015,0.057734904965230295,94.95105311100697,11.436142037126956
2020-04-08,31.164964495647034,25.24198215931503,39.03253671033122,0.4797232030060997,94.93256849267414,19.21892004737982
2020-04-09,33.28817696539342,29.935419574043568,43.20046990239926,0.4426562535952609,94.91114063993454,13.854647493808647
2020-04-10,32.289570864483494,28.69810632534353,38.41352429086552,0.5919457807906754,94.88677590232341,14.162784105263917
2020-04-11,31.538265563837292,25.524462036482017,40.81200927267197,0.4988717484669689,94.8594814996383,10.74075209008176
2020-04-12,31.59560493934859,26.628087380500006,37.74411021104313,0.09942787911022789,94.82926551979982,26.331326008289047
2020-04-13,31.752929585087838,27.14726865485687,41.09252062984478,0.20772168991947876,94.7961369164549,21.352940881882652
2020-04-14,28.093224110562232,23.484366623898964,33.304753348267354,0.6975585404296033,94.76010550632368,13.211864031450368
2020-04-15,29.148658634773494,24.970048470202652,34.730690497403145,0.04787187571050567,94.72118196629062,8.875092908457582
2020-04-16,28.34116581893284,24.796797760904024,36.016820502522926,0.5286267629500122,94.67937783024064,22.11768107039602
2020-04-17,28.7103377866819,24.66349040182383,38.189187992468256,0.04221051421802106,94.63470548564149,20.420002697653906
2020-04-18,27.9752835611588,24.86463566890257,36.7621630960696,0.061357847124241,94.58717816987297,18.985560824660936
2020-04-19,30.619944091172826,25.765315241874497,40.47050725820693,0.12610273567071129,94.53680996630446,10.383458459639069
2020-04-20,30.215560002678252,26.822858308814908,37.712061624096634,0.5489730164245629,94.48361580012171,18.561763041917313
2020-04-21,29.395999235394598,24.767075279550582,34.7006089592884,0.2928834204294699,94.4276114339042,15.604673145625656
2020-04-22,28.613432937848394,23.357901642541478,37.22156185988974,0.3489566932083798,94.36881346295431,16.4102577084014
2020-04-23,28.72648999664252,21.97197586580559,35.70943535540246,0.24214364631498622,94.3072393103798,15.028772554502567
2020-04-24,32.57836044721854,27.150332718690173,38.41739977189824,0.33499914922270607,94.24290722193093,12.068537218067139
2020-04-25,32.094918168059664,26.879653605022117,39.369004038987754,0.11929264225215938,94.17583626059394,18.627064341412837
2020-04-26,27.770364018596943,23.806928636427998,32.82951815638384,0.05377845190668481,94.10604630094217,14.532206332756632
2020-04-27,27.314418555677786,23.323744189306137,36.099431501799614,0.02888096887300857,94.03355802324684,16.81846860259616
2020-04-28,32.437807877684456,28.495733102107963,41.72088204479952,0.00025102110260014207,93.9583929073491,19.783618724171767
2020-04-29,28.6580104808588,23.14192579185647,35.10551758027065,0.021141727169004785,93.88057322629493,11.349597084531931
2020-04-30,29.480749406855207,25.85471191585708,36.25481480268863,1.0156994832812527,93.80012203973536,11.257620977182606
2020-05-01,28.2706796504024,22.56256268648783,36.615664735210515,0.049196234211932914,93.71706318709322,9.43844610880512
2020-05-02,28.949445897683194,25.762916786821787,34.5255273996272,0.16310499967559272,93.63142128049911,14.031810487285634
2020-05-03,26.078348379526854,19.766999559897293,34.3571241755973,0.02526206393821427,93.54322169749827,17.10973198676894
2020-05-04,30.302826989597968,26.64265515131638,37.580323268804435,0.45187919254420056,93.45249057353064,14.819842842310841
2020-05-05,30.572117681582167,26.426242006281313,39.495087698658594,0.009335557257629532,93.35925479418637,16.873122488892967
2020-05-06,31.359793293051695,26.471602104251595,38.48574158211032,0.04139118719930824,93.2635419872391,22.491291280853147
2020-05-07,34.029786007957256,30.81282870525687,42.61097690533077,0.35379016773748695,93.16538051445916,21.29219466729517
2020-05-08,31.210293606694734,26.978450967230074,38.3921247511504,0.5145923431925354,93.06479946320945,12.496818490217356
2020-05-09,26.61138104006151,23.1560634186851,36.58965410754551,0.0036332753677679264,92.96182863782616,10.173352907786578
2020-05-10,31.37756104400108,27.01353572320754,40.793639877671225,0.5500075626481602,92.85649855078714,23.384605142351738
2020-05-11,29.253223944417854,25.732541782012387,35.09505321743884,0.02852083448572692,92.74884041367041,6.957992247794905
2020-05-12,26.920006859684882,20.51637245371019,33.61819364974537,0.006061506037486085,92.63888612790544,11.533930809123474
2020-05-13,25.75717907359524,21.52460975892877,32.668186534987555,0.28770193244199377,92.52666827532008,11.886665994567396
2020-05-14,26.72556567534733,22.120251733710667,35.236686436140026,0.08125858211169883,92.41222010848597,18.578576733934053
2020-05-15,25.08251663178399,19.436873109530413,32.26517971677124,0.09788920055753496,92.29557554086487,9.117779652568522
2020-05-16,27.47033068941801,23.30067979056058,33.44366957950366,0.19352116435904815,92.17676913675962,17.533569718728334
2020-05-17,27.5319501551212,22.28453544131301,33.73305808036982,0.11206170101126504,92.05583610107178,21.575406254528723
2020-05-18,27.68834224960374,22.219431534028846,36.86737091633071,0.21817612481678766,91.93281226886978,13.095599426361446
2020-05-19,26.635026482329632,22.91358904078058,35.13458069181587,0.34378302467503136,91.80773409477015,15.787122646244088
2020-05-20,28.654243858162676,22.700851174093717,36.25081874860641,0.41475955109032536,91.68063864213534,10.813673700009197
2020-05-21,26.966669551386257,23.808528260798415,34.989704475664226,0.33012806603025185,91.55156357209086,7.082655834210545
2020-05-22,31.25750137385308,27.443163059463718,37.858606212485185,0.13724410195403441,91.42054713236564,18.22904696307998
2020-05-23,25.586032356873922,19.413377273392584,33.15132305972429,0.03551634692032116,91.28762814595834,11.271920133950069
2020-05-24,30.670114908387745,24.438124725249004,40.290650267639705,0.18189230446783028,91.15284599963329,15.665642546566431
2020-05-25,26.693402543809096,21.38442584876725,34.191996819259074,0.06715847725061354,91.01624063224922,16.650325287165128
2020-05-26,25.355025828000905,19.27676699593756,32.95724547020521,0.14357400913198598,90.87785252292474,6.121962856228086
2020-05-27,25.211925897985775,18.28400788940296,32.795249792349765,0.12394395016062201,90.73772267904324,9.699449770810766
2020-05-28,25.370247143818002,19.64009330267284,33.52629441938181,0.19476578914391435,90.59589262410177,17.221339079159428
2020-05-29,28.59588342838161,22.42856673647266,34.104282514893,0.1990534682552697,90.45240438540651,19.226581246456426
2020-05-30,27.558613939889206,24.134078418549695,37.45767548514192,0.08581174836396882,90.30730048161934,12.69100172479778
2020-05-31,22.953284005950067,18.125927517908643,29.8567538522395,0.1891384239612561,90.16062391015853,14.96936932232542
2020-06-01,26.722373809461974,23.143277876752247,32.5241437270824,0.2763896701411407,90.01241813445776,12.678292441610935
2020-06-02,24.686832832321812,20.42424894557069,31.82459572483317,0.23584100104136452,89.86272707108691,19.6272734431426
2020-06-03,25.012148746897402,18.859163039459652,34.591169152756436,0.887690741503863,89.71159507673863,8.6070120933875
2020-06-04,26.095712462187795,21.128210123390048,32.98956886237143,0.24211379857074639,89.55906693508459,13.184901714489316
2020-06-05,25.50504844337537,18.527158908705566,30.691314493834902,0.2284047631319192,89.40518784350495,13.700260204330684
2020-06-06,26.46345354528441,20.643547962361048,33.21070048488254,1.0184159867451994,89.25000339969554,15.50798981710861
2020-06-07,26.001441212127396,19.198325565359756,34.01370505875802,0.3225645789014766,89.09355958815621,11.498416899704988
2020-06-08,22.170407409931734,18.95586552611084,27.530408620034713,0.061062592427188395,88.93590276656467,18.21592905136949
2020-06-09,25.71703705436701,20.100638468921574,33.970648909741996,0.5849250792376058,88.77707965203965,16.696050184701168
2020-06-10,27.006711125716176,20.25781404360127,33.94429343662489,0.2712821651162879,88.61713730729767,19.28378929433371
2020-06-11,24.374009234675814,20.871663215874793,34.35572361164291,0.19211353992220048,88.45612312670733,12.652904166854672
2020-06-12,25.036212541354853,20.645915592724556,34.217606939151736,0.39074985602137435,88.29408482224531,15.981041589845898
2020-06-13,27.412896981018363,22.34970420422099,36.92152669453223,0.28074595400647956,88.13107040935827,21.04494977700281
2020-06-14,23.367929820772485,17.29573949758221,29.956019255249675,0.07832237563231352,87.9671281927349,11.84110485304562
2020-06-15,23.111762705619306,19.99724116434021,28.420656036106152,0.08838085202771312,87.80230675199216,21.911553472122936
2020-06-16,27.151106254220092,22.578713471505825,36.65799596372524,0.4111193592296502,87.63665492728006,22.48581270378416
2020-06-17,22.514748905274804,19.076789735371147,32.278488130362824,0.2274440606132114,87.47022180480936,19.234385020265925
2020-06-18,25.669261726044084,22.082104502643357,31.280812537694416,0.21291978144068105,87.30305670230612,18.11043089098146
2020-06-19,25.78359262626695,21.655021372922818,32.936586096804476,0.374735156290212,87.13520915439796,22.615501213821318
2020-06-20,23.417960744304487,17.215248298487598,31.584173736161937,0.2346050276925633,86.96672889793577,14.046373511995276
2020-06-21,25.73963563643395,22.60687690550489,34.58832685654514,0.011349071902939068,86.79766585725562,7.594787832311195
2020-06-22,21.0865364360647,14.620366059481658,29.07164096564351,0.0686711195434934,86.62807012938518,22.588128117322523
2020-06-23,23.557432028942355,16.706857004369574,28.979318396109484,0.17257088899524245,86.45799196919876,19.758577456137154
2020-06-24,24.74805486767239,21.011972382342385,30.456197305806192,0.07785178622559029,86.28748177452582,15.581376836257391
2020-06-25,20.97443402788123,14.117203321137453,27.191515457455644,0.8595628337971555,86.11659007121696,19.575681250341795
2020-06-26,23.914190874253002,17.17740088251178,33.14411044966811,0.2522000824896894,85.94536749817199,4.581932849429304
2020-06-27,23.952493725773937,19.66433367835169,32.439712782251746,0.2161600539008089,85.77386479233462,21.058388895019974
2020-06-28,25.258774990609336,21.08242363685763,32.370592843615626,0.02843872079669763,85.60213277365793,22.068058724200494
2020-06-29,17.84687398259149,12.350758535164534,24.587614476650288,0.45671731994388354,85.4302223300453,16.09077914929304
2020-06-30,23.33685348746159,19.491541958365872,32.094454127838986,0.36277176831377084,85.25818440227133,18.85139436994976
2020-07-01,24.559667045806595,18.606270225158912,32.475486877899684,0.09089898155882674,85.08606996888689,9.198414472295761
2020-07-02,23.79490043970399,17.165355965573283,33.26380629979712,0.16385499400552464,84.91393003111313,10.794409017081948
2020-07-03,24.180475073754543,19.258169785407745,31.41195195968389,0.9239849955235305,84.74181559772867,7.7067592940274645
2020-07-04,21.873665306798568,16.759839942086973,29.65945232008955,0.39636975761458276,84.5697776699547,7.388450407830339
2020-07-05,22.143114229519778,15.19602213559494,30.04206229532573,0.4190112398436717,84.39786722634207,10.901805418055556
2020-07-06,20.556896538249188,13.639889087730177,27.438864206812127,0.31923244888589236,84.22613520766537,11.82264227235115
2020-07-07,22.794064483508908,18.989023929957437,30.000646898070798,0.2521914618526125,84.05463250182801,18.746006150655056
2020-07-08,19.298629253943144,12.563651655305804,24.493655014259627,0.027271245583381298,83.88340992878305,8.830917645892413
2020-07-09,21.84664584442668,15.806143770750126,29.521321593465924,0.03239633306288368,83.71251822547418,14.271312691194863
2020-07-10,21.54746654523577,15.168129192484729,30.551862451134685,0.019229126100845498,83.54200803080126,18.34814084762712
2020-07-11,23.7736814670879,18.91779627977209,33.12413735644003,0.23543300607598378,83.37192987061484,14.263410995575548
2020-07-12,16.676683738434146,12.659527906113434,23.62201476175086,0.4349986662947242,83.20233414274438,19.037241215988843
2020-07-13,22.710905797570984,17.35321931316871,30.8829274914123,0.6987231589210791,83.03327110206425,22.897836180595995
2020-07-14,20.374419742244825,13.945149055484446,26.605073436075944,0.10002802611978456,82.86479084560204,24.425243539737387
2020-07-15,18.93273271298401,15.48305810440792,24.325067971491052,0.23090596821531323,82.69694329769388,16.697674627385897
2020-07-16,18.292184138218847,14.815921680323589,25.22957365012242,0.4692185924905903,82.52977819519064,15.087738783142253
2020-07-17,16.49580468189345,10.115203828195144,24.289495208528628,0.08561893963867598,82.36334507271994,19.937787851415273
2020-07-18,17.52384734773191,12.21291892261602,26.78515893613202,0.2906905011889983,82.19769324800784,14.749525431540146
2020-07-19,22.388696868243237,18.93573404001451,28.810341797754287,0.1577217710274744,82.0328718072651,15.22360778891158
2020-07-20,19.1294858359234,14.638494499361965,25.983450225943546,0.32092753708276517,81.86892959064173,14.357156231784117
2020-07-21,18.127817955762445,12.099828001960761,25.060519600802422,0.11602002884463039,81.70591517775469,14.700999448038843
2020-07-22,17.065372479855014,11.95388599791807,23.835329126807473,0.684420872947917,81.54387687329267,17.600768696738307
2020-07-23,18.245517349659913,13.138245605129075,26.047658068858027,0.08630701460975947,81.38286269270233,23.17236704925898
2020-07-24,21.83075738562497,17.791230806265474,31.471524623463246,0.6645990354924584,81.22292034796035,18.810445792081183
2020-07-25,23.30932223600055,17.91789718011532,31.951570261865925,0.6202474207021227,81.06409723343533,11.099766257676942
2020-07-26,18.47940486618474,13.527935344840499,27.78273262696697,0.16867620394955488,80.90644041184379,17.365147436779083
2020-07-27,20.017164430633414,15.78295375082654,27.081831144072062,0.1404055431711814,80.74999660030446,21.883713935692143
2020-07-28,21.061838018743508,17.39926796897291,28.904201655848773,0.17862719526955875,80.59481215649504,20.721818889200478
2020-07-29,18.464508640638513,13.157459692547746,24.143263765745825,1.095520556434372,80.44093306491541,21.15875270531474
2020-07-30,15.395800535509393,11.474052885991847,24.061269463053016,0.3810821026368197,80.28840492326137,17.767867100766694
2020-07-31,18.223913824785875,13.973834311989265,25.09177672692107,0.04883723579348364,80.13727292891309,22.462581319894742
2020-08-01,14.036028118413995,7.635768728946259,21.601096664760128,0.20153798629140227,79.98758186554224,18.575146992229524
2020-08-02,17.96072708129701,13.882301947273215,23.416237644402102,0.9708635947306832,79.83937608984147,8.956511120986343
2020-08-03,18.047912544857855,14.260213005826703,23.41052854599389,0.05902604950431582,79.69269951838066,15.493165744987119
2020-08-04,17.31360295199853,13.68185719796423,23.94810410856316,0.1455560792097951,79.54759561459349,18.61561584693088
2020-08-05,16.766799043840624,10.732708037872117,23.957816173824575,0.31032487598522285,79.40410737589823,23.162359778268772
2020-08-06,21.487225431564575,17.99526005279339,29.078406089025577,0.19702835446624586,79.26227732095676,12.229109435372871
2020-08-07,16.86494711939837,11.131300136061132,21.972101185485094,0.17456572580038635,79.12214747707526,17.545124964746197
2020-08-08,12.714409241319272,7.8613769950146395,19.988740440109073,0.02032164514454876,78.98375936775076,18.444745192250608
2020-08-09,16.290809112505492,11.994168016000422,25.809833601567625,0.08928332424154932,78.84715400036671,12.56125561629513
2020-08-10,14.152600786532396,10.857422001131214,24.02905282981689,0.2977933114147527,78.71237185404166,20.289036645766803
2020-08-11,19.93535894187573,16.550045171321297,29.61322679747963,0.012926868906735322,78.57945286763436,24.725239074360225
2020-08-12,18.65768172501321,12.742509545633125,27.57232971659807,0.1807439466786047,78.44843642790914,16.868083590909848
2020-08-13,15.896934028308118,11.194784446751076,22.92684148120904,0.10854706547328494,78.31936135786466,13.948094683321125
2020-08-14,17.386983465471527,13.501070896455566,22.418895948545384,0.22053675686839122,78.19226590522985,14.173903586103316
2020-08-15,13.852256898527658,9.39240637720409,21.375933583330855,0.2001929315284509,78.06718773113023,14.783621225940063
2020-08-16,14.541727270133887,10.71077545929988,21.194772522559052,0.035055743191764424,77.94416389892822,16.878276673377048
2020-08-17,15.683800550263182,10.98048834438804,21.128211849206544,0.4372423016052426,77.82323086324038,12.35060972573862
2020-08-18,16.574332540986823,11.30561396234092,22.53437747653865,0.12984378631136706,77.70442445913513,7.182123709248284
2020-08-19,15.285289172565749,10.632576442822108,22.230937669602763,0.20059081404526688,77.58777989151405,4.511904061360699
2020-08-20,21.327804344763607,15.205822936674657,28.812077796340482,0.13828746921055135,77.47333172467992,12.977354116523198
2020-08-21,18.910870830748777,15.410516700801754,26.301096875713423,1.169333512628235,77.36111387209456,14.097466191194263
2020-08-22,12.524869173728401,7.595164869618829,21.8220802514408,0.5004321903017084,77.25115958632959,10.236048803408675
2020-08-23,14.532331442033986,11.475140904988963,22.773071971655874,0.07107029374991228,77.14350144921286,9.257234976875836
2020-08-24,15.912840835140532,10.388619766163385,25.54811817937633,0.3622162936225233,77.03817136217384,17.95253002758858
2020-08-25,14.738537841521087,8.082610854574055,21.892406282399573,0.1724678198510698,76.93520053679055,16.464373361625036
2020-08-26,21.384843103906682,18.202454346883897,26.47283110549594,0.7580242048603253,76.83461948554084,14.650807607851812
2020-08-27,16.48430592695875,11.872783141458148,25.117063036175193,0.09442860167809303,76.7364580127609,17.522266470804542
2020-08-28,18.234656536178367,11.572018546405003,27.78829676465491,0.13027175135348174,76.64074520581363,16.676365739585485
2020-08-29,18.332188373376077,12.29474171113553,26.18196651168155,0.08661766194303362,76.54750942646936,14.98879031794983
2020-08-30,13.671812338357128,9.802819485207102,19.096105155002043,0.49694240000825285,76.45677830250173,15.453202004418845
2020-08-31,13.755262234515381,8.03046746006542,21.16879733264208,0.13968706330718902,76.36857871950089,16.800834450596668
2020-09-01,14.540075293135128,8.294941527757494,22.313584414503225,0.21804196286328878,76.28293681290678,16.172200138528396
2020-09-02,14.91574215694773,8.431185811130383,20.441134028125447,0.07680009907901135,76.19987796026464,13.182871732560569
2020-09-03,11.640117901940279,4.901703501211271,18.112417054661243,1.502291011064414,76.11942677370507,21.037825769545844
2020-09-04,14.011914802041373,8.091325189272029,22.662495060834477,0.20559157796451447,76.0416070926509,16.479745116538602
2020-09-05,15.065202347558541,11.412682840166905,20.721668895726662,0.351390279598484,75.96644197675316,10.776766254016097
